Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2024-08-10T20:30,1.418,2.900,4.874,6.550,95.00,21.250
2024-08-10T21:00,1.409,2.660,4.933,5.975,104.00,21.250
2024-08-10T21:30,1.404,2.400,4.942,6.841,105.00,21.250
2024-08-10T22:00,1.360,2.240,4.915,5.932,98.00,21.250
2024-08-10T22:30,1.501,2.830,4.916,6.580,105.00,21.300
2024-08-10T23:00,1.558,2.470,5.297,6.345,104.00,21.300
2024-08-10T23:30,1.546,2.410,5.076,6.351,97.00,21.300
2024-08-11T00:00,1.516,2.400,5.227,7.006,111.00,21.300
2024-08-11T00:30,1.507,2.290,5.103,6.061,109.00,21.300
2024-08-11T01:00,1.599,2.353,5.241,6.578,102.00,21.300
2024-08-11T01:30,1.614,3.150,5.242,7.235,111.00,21.300
2024-08-11T02:00,1.680,3.150,5.514,6.587,113.00,21.300
2024-08-11T02:30,1.623,2.660,5.241,6.758,108.00,21.300
2024-08-11T03:00,1.517,2.550,5.110,6.599,109.00,21.300
2024-08-11T03:30,1.531,2.416,5.079,6.475,105.00,21.300
2024-08-11T04:00,1.560,2.610,5.236,6.398,105.00,21.300
2024-08-11T04:30,1.596,2.780,5.389,7.528,106.00,21.300
2024-08-11T05:00,1.572,2.380,5.145,7.017,108.00,21.300
2024-08-11T05:30,1.647,2.570,5.573,7.595,108.00,21.300
2024-08-11T06:00,1.491,2.380,5.057,7.013,106.00,21.300
2024-08-11T06:30,1.531,2.480,4.942,6.797,113.00,21.300
2024-08-11T07:00,1.519,2.570,5.063,7.170,115.00,21.250
2024-08-11T07:30,1.456,2.680,4.909,6.370,111.00,21.250
2024-08-11T08:00,1.512,2.596,4.982,6.791,111.00,21.250
2024-08-11T08:30,1.525,2.490,4.980,6.788,113.00,21.300
2024-08-11T09:00,1.533,2.657,5.029,7.380,106.00,21.300
2024-08-11T09:30,1.463,2.640,4.898,7.057,116.00,21.300
2024-08-11T10:00,1.446,2.269,4.836,7.119,111.00,21.300
2024-08-11T10:30,1.567,2.470,5.074,7.327,116.00,21.300
2024-08-11T11:00,1.590,2.880,4.982,6.863,112.00,21.300
2024-08-11T11:30,1.536,2.370,4.940,7.252,112.00,21.300
2024-08-11T12:00,1.491,2.160,5.018,6.935,105.00,21.300
2024-08-11T12:30,1.565,2.717,5.145,6.315,119.00,21.300
2024-08-11T13:00,1.521,2.520,4.920,6.589,113.00,21.250
2024-08-11T13:30,1.626,2.420,5.257,7.020,119.00,21.250
2024-08-11T14:00,1.632,2.520,5.066,7.257,128.00,21.250
2024-08-11T14:30,1.495,2.450,4.953,6.797,118.00,21.250
2024-08-11T15:00,1.472,2.430,4.926,6.184,120.00,21.200
2024-08-11T15:30,1.392,2.160,4.708,7.840,111.00,21.200
2024-08-11T16:00,1.396,2.500,4.976,6.820,122.00,21.250
2024-08-11T16:30,1.376,2.298,4.772,7.039,101.00,21.200
2024-08-11T17:00,1.400,2.380,4.739,6.776,99.00,21.200
2024-08-11T17:30,1.387,2.410,4.784,7.210,109.00,21.200
2024-08-11T18:00,1.404,2.170,4.632,4.500,115.00,21.200
2024-08-11T18:30,1.365,2.280,4.681,6.890,105.00,21.150
2024-08-11T19:00,1.385,2.064,4.568,4.518,98.00,21.150
2024-08-11T19:30,1.365,2.040,4.594,4.434,157.00,21.150
2024-08-11T20:00,1.329,2.190,4.587,7.027,161.00,21.150
2024-08-11T20:30,1.312,2.160,4.611,4.391,158.00,21.150
2024-08-11T21:00,1.290,2.206,4.802,4.704,160.00,21.100
2024-08-11T21:30,1.279,2.100,4.970,7.337,153.00,21.100
2024-08-11T22:00,1.179,2.270,4.671,7.258,111.00,21.100
2024-08-11T22:30,1.194,2.040,4.743,7.533,157.00,21.100
2024-08-11T23:00,1.191,2.000,4.641,6.827,104.00,21.050
2024-08-11T23:30,1.117,1.781,4.668,6.829,108.00,21.100
2024-08-12T00:00,1.119,1.770,4.763,7.049,113.00,21.100
2024-08-12T00:30,1.130,1.830,4.824,7.092,105.00,21.100
2024-08-12T01:00,1.053,1.710,4.799,7.224,95.00,21.050
2024-08-12T01:30,1.092,1.850,5.002,7.251,99.00,21.100
2024-08-12T02:00,1.140,1.970,5.101,7.497,104.00,21.150
2024-08-12T02:30,1.096,1.810,4.903,6.854,92.00,21.100
2024-08-12T03:00,1.099,1.690,4.895,7.108,98.00,21.050
2024-08-12T03:30,1.078,2.060,4.864,6.802,109.00,21.100
2024-08-12T04:00,1.103,1.830,4.777,7.212,99.00,21.050
2024-08-12T04:30,1.111,1.840,4.947,7.586,104.00,21.100
2024-08-12T05:00,1.149,1.840,5.015,7.205,116.00,21.150
2024-08-12T05:30,1.323,2.070,5.188,6.798,92.00,21.150
2024-08-12T06:00,1.275,2.482,4.847,4.961,104.00,21.150
2024-08-12T06:30,1.408,2.280,4.949,7.525,99.00,21.150
2024-08-12T07:00,1.511,2.610,5.279,7.125,102.00,21.150
2024-08-12T07:30,1.457,2.220,5.119,6.987,99.00,21.150
2024-08-12T08:00,1.608,2.870,5.255,5.973,99.00,21.150
2024-08-12T08:30,1.573,3.100,5.615,7.639,91.00,21.150
2024-08-12T09:00,1.581,2.340,5.349,6.147,98.00,21.150
2024-08-12T09:30,1.596,2.560,5.704,7.597,97.00,21.150
2024-08-12T10:00,1.616,2.664,5.523,7.379,91.00,21.150
2024-08-12T10:30,1.680,2.620,5.656,7.815,99.00,21.150
2024-08-12T11:00,1.694,2.560,5.478,7.567,92.00,21.150
2024-08-12T11:30,1.692,2.660,5.582,7.579,99.00,21.200
2024-08-12T12:00,1.852,2.800,6.072,8.926,94.00,21.200
2024-08-12T12:30,2.007,3.395,5.820,8.518,97.00,21.200
2024-08-12T13:00,2.053,3.720,5.739,7.053,108.00,21.200
2024-08-12T13:30,2.139,3.739,5.661,7.097,109.00,21.200
2024-08-12T14:00,2.159,3.340,5.667,7.582,102.00,21.200
2024-08-12T14:30,2.276,3.370,6.058,7.816,97.00,21.200
2024-08-12T15:00,2.215,4.240,6.127,8.186,92.00,21.200
2024-08-12T15:30,2.205,3.663,5.805,8.433,113.00,21.200
2024-08-12T16:00,2.227,3.620,5.861,8.859,97.00,21.200
2024-08-12T16:30,2.474,4.772,6.404,8.205,108.00,21.200
2024-08-12T17:00,2.495,5.186,6.301,8.474,102.00,21.200
2024-08-12T17:30,2.457,4.490,6.028,8.216,97.00,21.200
2024-08-12T18:00,2.517,3.950,6.206,7.947,106.00,21.200
2024-08-12T18:30,2.610,4.190,6.512,8.272,95.00,21.150
2024-08-12T19:00,2.542,4.170,6.572,8.296,95.00,21.150
2024-08-12T19:30,2.517,4.316,6.098,8.139,98.00,21.150
2024-08-12T20:00,2.592,5.690,6.053,8.337,87.00,21.150
2024-08-12T20:30,2.497,3.840,6.259,8.161,98.00,21.200
2024-08-12T21:00,2.633,4.181,6.221,8.089,98.00,21.200
2024-08-12T21:30,2.826,4.571,6.352,8.515,95.00,21.200
2024-08-12T22:00,3.001,5.170,6.394,8.650,88.00,21.200
2024-08-12T22:30,2.725,4.570,6.384,8.574,94.00,21.200
2024-08-12T23:00,2.667,4.700,6.200,8.356,94.00,21.200
2024-08-12T23:30,2.586,3.490,6.136,8.315,83.00,21.200
2024-08-13T00:00,2.803,4.766,6.371,8.515,94.00,21.200
2024-08-13T00:30,2.920,4.240,6.768,8.796,80.00,21.200
2024-08-13T01:00,2.815,4.898,6.485,9.284,85.00,21.200
2024-08-13T01:30,2.719,4.350,6.198,8.860,77.00,21.200
2024-08-13T02:00,2.781,5.217,6.195,8.891,91.00,21.200
2024-08-13T02:30,2.777,4.770,6.259,8.590,84.00,21.200
2024-08-13T03:00,2.576,4.933,6.192,9.081,84.00,21.200
2024-08-13T03:30,2.803,4.322,6.521,9.064,74.00,21.200
2024-08-13T04:00,2.946,4.708,6.520,8.472,75.00,21.200
2024-08-13T04:30,3.051,5.288,6.613,9.732,83.00,21.200
2024-08-13T05:00,3.060,5.841,6.409,8.135,88.00,21.200
2024-08-13T05:30,2.806,4.560,6.280,9.184,83.00,21.200
2024-08-13T06:00,2.969,4.839,6.184,9.328,77.00,21.200
2024-08-13T06:30,2.933,4.837,6.331,8.880,90.00,21.200
2024-08-13T07:00,3.551,5.849,6.776,9.068,80.00,21.200
2024-08-13T07:30,3.202,5.270,6.699,9.544,77.00,21.200
2024-08-13T08:00,3.498,5.850,6.869,9.669,80.00,21.200
2024-08-13T08:30,3.258,5.515,6.477,9.049,75.00,21.200
2024-08-13T09:00,3.539,5.767,6.844,8.884,74.00,21.200
2024-08-13T09:30,3.347,6.440,6.548,8.570,77.00,21.200
2024-08-13T10:00,-99.9,-99.9,-99.9,-99.9,64.00,21.200
2024-08-13T10:30,3.393,5.410,6.484,9.498,74.00,21.200
2024-08-13T11:00,3.418,5.444,6.570,9.692,75.00,21.200
2024-08-13T11:30,3.398,5.912,6.879,8.960,70.00,21.200
2024-08-13T12:00,3.476,5.136,6.652,9.216,75.00,21.200
2024-08-13T12:30,3.388,5.082,7.115,9.639,75.00,21.200
2024-08-13T13:00,3.571,5.763,6.865,8.500,78.00,21.200
2024-08-13T13:30,3.291,5.574,6.550,9.476,71.00,21.200
2024-08-13T14:00,3.579,6.200,7.029,9.708,85.00,21.200
2024-08-13T14:30,3.380,6.095,6.654,10.134,71.00,21.200
2024-08-13T15:00,3.497,5.090,6.558,8.523,81.00,21.200
2024-08-13T15:30,3.625,5.880,7.118,9.825,81.00,21.200
2024-08-13T16:00,3.226,5.050,6.854,8.655,70.00,21.200
2024-08-13T16:30,3.415,6.058,6.969,9.294,78.00,21.200
2024-08-13T17:00,3.410,6.120,6.708,9.861,80.00,21.200
2024-08-13T17:30,3.474,5.716,6.900,9.396,80.00,21.200
2024-08-13T18:00,3.622,5.386,6.876,8.923,68.00,21.150
2024-08-13T18:30,3.452,5.660,7.094,9.735,78.00,21.150
2024-08-13T19:00,3.426,5.290,6.728,8.169,70.00,21.150
2024-08-13T19:30,3.444,5.590,6.710,9.370,71.00,21.150
2024-08-13T20:00,3.317,5.530,6.905,9.818,77.00,21.150
2024-08-13T20:30,3.177,5.636,6.688,9.307,74.00,21.150
2024-08-13T21:00,3.532,5.000,6.998,8.972,71.00,21.150
2024-08-13T21:30,3.505,6.983,7.050,9.466,71.00,21.150
2024-08-13T22:00,3.526,6.350,7.080,9.417,64.00,21.150
2024-08-13T22:30,3.253,4.790,6.794,10.109,70.00,21.150
2024-08-13T23:00,3.313,5.860,6.752,9.685,67.00,21.150
2024-08-13T23:30,3.362,4.900,7.028,9.709,74.00,21.150
2024-08-14T00:00,3.026,4.620,6.594,9.766,70.00,21.150
2024-08-14T00:30,3.276,5.040,7.005,9.306,64.00,21.150
2024-08-14T01:00,3.257,5.350,6.599,9.717,74.00,21.150
2024-08-14T01:30,3.215,5.285,6.784,9.668,70.00,21.150
2024-08-14T02:00,2.957,6.090,6.615,9.011,75.00,21.100
2024-08-14T02:30,3.016,5.260,6.947,9.662,71.00,21.150
2024-08-14T03:00,3.181,5.410,7.140,9.745,67.00,21.100
2024-08-14T03:30,3.089,4.890,6.924,9.347,61.00,21.100
2024-08-14T04:00,3.189,5.680,6.968,8.947,67.00,21.100
2024-08-14T04:30,3.125,5.765,6.747,9.694,66.00,21.100
2024-08-14T05:00,3.001,4.996,6.486,9.816,73.00,21.100
2024-08-14T05:30,3.335,5.330,6.920,9.751,67.00,21.100
2024-08-14T06:00,3.243,5.460,6.525,9.078,70.00,21.100
2024-08-14T06:30,3.130,5.310,6.859,9.701,71.00,21.100
2024-08-14T07:00,3.321,6.190,6.858,9.340,71.00,21.100
2024-08-14T07:30,3.027,4.700,6.696,9.770,61.00,21.100
2024-08-14T08:00,2.965,4.873,6.583,9.369,67.00,21.100
2024-08-14T08:30,3.390,5.918,6.787,9.720,70.00,21.100
2024-08-14T09:00,3.043,5.840,6.482,9.294,67.00,21.100
2024-08-14T09:30,2.905,5.426,6.524,8.876,66.00,21.100
2024-08-14T10:00,3.102,5.700,6.479,9.367,63.00,21.100
2024-08-14T10:30,2.960,4.550,6.502,9.328,64.00,21.100
2024-08-14T11:00,3.103,5.425,6.696,9.782,68.00,21.100
2024-08-14T11:30,3.062,5.540,6.721,8.721,70.00,21.100
2024-08-14T12:00,3.140,5.130,6.736,9.693,71.00,21.150
2024-08-14T12:30,3.228,4.730,7.025,9.593,66.00,21.150
2024-08-14T13:00,2.961,4.660,7.084,9.313,60.00,21.100
2024-08-14T13:30,2.992,5.490,6.962,8.935,73.00,21.100
2024-08-14T14:00,2.921,4.910,6.971,9.728,73.00,21.100
2024-08-14T14:30,3.107,4.580,7.582,10.182,70.00,21.150
2024-08-14T15:00,2.861,4.330,6.726,9.753,63.00,21.100
2024-08-14T15:30,2.793,4.540,6.738,8.554,59.00,21.100
2024-08-14T16:00,2.649,4.660,6.713,9.951,77.00,21.100
2024-08-14T16:30,3.027,4.890,7.191,9.741,74.00,21.150
2024-08-14T17:00,2.762,4.440,7.001,9.710,68.00,21.100
2024-08-14T17:30,2.835,4.440,6.941,9.679,70.00,21.100
2024-08-14T18:00,2.787,4.460,7.270,10.175,64.00,21.100
2024-08-14T18:30,2.728,4.670,7.014,9.805,60.00,21.100
2024-08-14T19:00,2.879,4.150,7.346,10.184,70.00,21.100
2024-08-14T19:30,2.678,3.850,6.807,9.702,63.00,21.100
2024-08-14T20:00,2.802,4.280,7.020,9.773,67.00,21.100
2024-08-14T20:30,2.928,4.490,7.377,9.868,64.00,21.100
2024-08-14T21:00,2.927,4.900,7.167,9.290,68.00,21.100
2024-08-14T21:30,2.657,4.230,6.819,9.770,68.00,21.100
2024-08-14T22:00,2.761,4.470,7.235,9.697,68.00,21.100
2024-08-14T22:30,2.694,4.610,6.739,9.765,64.00,21.100
2024-08-14T23:00,2.703,4.560,6.796,9.901,63.00,21.050
2024-08-14T23:30,2.743,4.900,6.857,10.093,64.00,21.100
2024-08-15T00:00,2.864,4.050,7.018,10.170,70.00,21.100
2024-08-15T00:30,2.914,4.577,7.150,9.683,73.00,21.100
2024-08-15T01:00,2.877,4.990,6.943,9.392,73.00,21.100
2024-08-15T01:30,2.879,4.460,7.080,9.301,71.00,21.100
2024-08-15T02:00,2.954,5.120,7.153,10.233,61.00,21.050
2024-08-15T02:30,2.780,4.553,6.767,10.109,64.00,21.100
2024-08-15T03:00,2.825,5.230,6.937,10.476,68.00,21.100
2024-08-15T03:30,2.936,5.530,7.047,9.824,78.00,21.100
2024-08-15T04:00,2.718,4.510,7.154,9.328,68.00,21.100
2024-08-15T04:30,2.926,4.780,7.330,10.205,71.00,21.100
2024-08-15T05:00,2.860,4.950,7.225,10.029,75.00,21.100
2024-08-15T05:30,2.754,4.460,7.590,10.360,80.00,21.100
2024-08-15T06:00,2.625,4.070,7.048,10.486,70.00,21.050
2024-08-15T06:30,2.666,4.830,7.289,9.815,71.00,21.050
2024-08-15T07:00,2.792,4.430,7.423,10.726,74.00,21.100
2024-08-15T07:30,2.426,4.210,7.155,10.751,78.00,21.100
2024-08-15T08:00,2.689,4.570,7.441,9.807,77.00,21.100
2024-08-15T08:30,2.761,3.930,7.973,10.294,71.00,21.100
2024-08-15T09:00,2.468,4.050,7.399,10.324,74.00,21.150
2024-08-15T09:30,2.746,4.340,8.263,9.869,71.00,21.150
2024-08-15T10:00,2.360,3.130,7.431,9.283,74.00,21.250
2024-08-15T10:30,2.545,4.570,7.366,10.248,83.00,21.300
2024-08-15T11:00,2.185,3.620,7.277,10.775,71.00,21.400
2024-08-15T11:30,2.347,3.700,7.689,10.424,78.00,21.500
2024-08-15T12:00,2.321,3.400,7.462,10.408,75.00,21.500
2024-08-15T12:30,2.305,3.480,7.758,9.805,80.00,21.400
2024-08-15T13:00,2.306,3.860,7.325,10.225,87.00,21.400
2024-08-15T13:30,2.399,4.490,7.819,10.679,84.00,21.650
2024-08-15T14:00,2.401,3.560,7.326,10.802,75.00,21.650
2024-08-15T14:30,2.173,3.300,7.558,10.207,80.00,21.700
2024-08-15T15:00,2.326,4.070,7.616,10.294,74.00,21.700
2024-08-15T15:30,2.409,5.180,7.888,10.235,74.00,21.600
2024-08-15T16:00,2.305,3.700,7.936,9.757,90.00,21.650
2024-08-15T16:30,2.023,3.090,7.150,9.996,73.00,21.650
2024-08-15T17:00,2.081,3.600,7.386,9.818,78.00,21.550
2024-08-15T17:30,2.119,3.380,7.185,10.240,78.00,21.550
2024-08-15T18:00,1.996,3.060,7.472,9.793,71.00,21.600
2024-08-15T18:30,1.966,3.860,7.063,9.714,74.00,21.550
2024-08-15T19:00,2.075,3.540,7.376,9.746,74.00,21.550
2024-08-15T19:30,2.081,3.570,7.150,10.078,78.00,21.600
2024-08-15T20:00,2.206,3.520,7.511,9.692,88.00,21.700
2024-08-15T20:30,2.013,3.430,7.547,9.448,74.00,21.650
2024-08-15T21:00,1.972,3.080,7.209,9.386,77.00,21.650
2024-08-15T21:30,2.138,3.890,7.395,9.546,61.00,21.600
2024-08-15T22:00,1.836,3.190,6.917,9.790,75.00,21.600
2024-08-15T22:30,1.921,3.000,6.984,9.259,66.00,21.550
2024-08-15T23:00,1.908,3.980,7.070,8.957,80.00,21.550
2024-08-15T23:30,1.812,3.280,7.278,9.694,74.00,21.500
2024-08-16T00:00,2.046,3.510,7.254,9.370,68.00,21.500
2024-08-16T00:30,2.003,3.400,7.226,9.340,71.00,21.500
2024-08-16T01:00,1.797,2.530,7.073,9.247,71.00,21.500
2024-08-16T01:30,1.915,3.740,7.324,9.799,80.00,21.450
2024-08-16T02:00,1.925,3.400,7.063,9.640,81.00,21.450
2024-08-16T02:30,1.529,2.260,6.706,9.648,74.00,21.500
2024-08-16T03:00,1.724,2.910,6.900,9.022,77.00,21.450
2024-08-16T03:30,1.657,3.070,6.873,8.544,71.00,21.450
2024-08-16T04:00,1.556,2.370,6.990,9.364,70.00,21.450
2024-08-16T04:30,1.838,3.290,7.113,9.680,77.00,21.450
2024-08-16T05:00,1.606,2.520,6.769,9.394,77.00,21.450
2024-08-16T05:30,1.610,2.820,6.970,8.849,85.00,21.400
2024-08-16T06:00,1.729,2.390,7.073,9.232,80.00,21.350
2024-08-16T06:30,1.666,3.080,6.734,8.915,78.00,21.350
2024-08-16T07:00,1.561,2.460,6.965,9.752,78.00,21.400
2024-08-16T07:30,1.598,2.510,6.997,9.238,81.00,21.200
2024-08-16T08:00,1.630,2.730,6.906,8.848,77.00,21.200
2024-08-16T08:30,1.670,2.720,7.308,9.200,84.00,21.000
2024-08-16T09:00,1.472,2.170,6.664,8.816,77.00,20.900
2024-08-16T09:30,1.444,2.170,6.814,9.205,77.00,20.900
2024-08-16T10:00,1.405,2.360,6.994,8.741,78.00,21.050
2024-08-16T10:30,1.482,2.320,7.056,8.541,73.00,21.250
2024-08-16T11:00,1.387,2.780,6.910,9.145,81.00,21.450
2024-08-16T11:30,1.427,3.050,7.113,9.258,80.00,21.650
2024-08-16T12:00,1.220,1.640,6.473,8.234,81.00,21.850
2024-08-16T12:30,1.455,2.380,6.851,8.951,74.00,21.900
2024-08-16T13:00,1.320,2.230,6.769,8.541,77.00,21.900
2024-08-16T13:30,1.479,2.390,6.905,8.657,78.00,22.000
2024-08-16T14:00,1.275,1.750,7.322,9.240,75.00,22.050
2024-08-16T14:30,1.227,1.840,7.092,9.112,75.00,21.950
2024-08-16T15:00,1.156,1.830,6.613,8.598,71.00,22.000
2024-08-16T15:30,1.277,1.940,7.015,8.541,77.00,22.050
2024-08-16T16:00,1.183,1.840,6.782,8.840,80.00,22.050
2024-08-16T16:30,1.137,1.980,6.644,8.132,77.00,22.000
2024-08-16T17:00,1.158,1.960,6.801,8.613,70.00,22.000
2024-08-16T17:30,1.079,1.560,6.925,8.532,70.00,22.000
2024-08-16T18:00,1.123,1.590,6.735,8.603,81.00,22.000
2024-08-16T18:30,1.090,1.700,6.887,8.852,83.00,21.950
2024-08-16T19:00,1.239,2.160,7.078,8.810,75.00,21.950
2024-08-16T19:30,1.093,1.810,6.526,8.523,74.00,21.950
2024-08-16T20:00,1.000,1.760,6.457,7.601,80.00,21.950
2024-08-16T20:30,1.185,1.930,6.643,8.462,75.00,21.900
2024-08-16T21:00,1.077,1.710,6.723,7.873,77.00,21.850
2024-08-16T21:30,1.044,1.730,6.463,8.881,68.00,21.800
2024-08-16T22:00,1.091,1.940,6.585,8.207,74.00,21.700
2024-08-16T22:30,0.938,1.410,6.428,8.557,80.00,21.700
2024-08-16T23:00,1.055,1.730,6.519,8.441,85.00,21.650
2024-08-16T23:30,0.969,1.580,6.113,8.474,81.00,21.700
2024-08-17T00:00,0.954,1.610,6.446,7.946,73.00,21.650
2024-08-17T00:30,0.991,1.690,6.549,8.344,70.00,21.600
2024-08-17T01:00,0.909,1.590,6.228,8.480,73.00,21.600
2024-08-17T01:30,1.021,1.710,6.593,8.751,73.00,21.550
2024-08-17T02:00,0.994,1.570,6.283,8.196,74.00,21.500
2024-08-17T02:30,1.012,1.530,6.325,8.516,67.00,21.450
2024-08-17T03:00,0.969,1.900,6.417,8.423,74.00,21.400
2024-08-17T03:30,1.021,1.680,6.627,7.851,73.00,21.400
2024-08-17T04:00,0.963,1.670,6.254,7.233,70.00,21.400
2024-08-17T04:30,0.975,1.560,6.233,7.848,64.00,21.350
2024-08-17T05:00,0.976,1.550,6.308,8.285,75.00,21.350
2024-08-17T05:30,0.967,1.590,6.056,8.480,73.00,21.300
2024-08-17T06:00,0.983,1.510,6.169,7.570,78.00,21.300
2024-08-17T06:30,0.931,1.640,5.688,7.568,75.00,21.300
2024-08-17T07:00,0.976,1.490,5.636,7.904,71.00,21.300
2024-08-17T07:30,0.886,1.370,5.452,7.518,83.00,21.300
2024-08-17T08:00,0.967,1.560,5.577,7.547,80.00,21.300
2024-08-17T08:30,0.872,1.620,5.660,7.837,77.00,21.300
2024-08-17T09:00,0.809,1.390,5.285,8.890,83.00,21.350
2024-08-17T09:30,0.851,1.330,5.670,8.551,81.00,21.350
2024-08-17T10:00,0.827,1.230,5.519,7.870,80.00,21.400
2024-08-17T10:30,0.769,1.580,5.884,8.235,77.00,21.500
2024-08-17T11:00,0.770,1.230,5.333,8.006,71.00,21.600
2024-08-17T11:30,0.785,1.460,5.692,8.360,83.00,21.650
2024-08-17T12:00,0.776,1.320,5.626,7.903,81.00,21.700
2024-08-17T12:30,0.817,1.210,5.878,8.202,74.00,21.750
2024-08-17T13:00,0.805,1.630,5.352,7.036,73.00,21.850
2024-08-17T13:30,0.733,1.290,5.221,12.149,70.00,21.850
2024-08-17T14:00,0.802,1.220,5.807,8.444,105.00,21.900
2024-08-17T14:30,0.777,1.320,5.617,7.487,81.00,21.900
2024-08-17T15:00,0.810,1.650,5.849,12.163,71.00,21.850
2024-08-17T15:30,0.792,1.650,5.132,7.800,81.00,21.800
2024-08-17T16:00,0.798,1.370,5.260,8.124,75.00,21.800
2024-08-17T16:30,0.770,1.270,5.440,7.676,70.00,21.700
2024-08-17T17:00,0.801,1.530,5.690,8.178,74.00,21.650
2024-08-17T17:30,0.821,1.420,5.726,8.149,78.00,21.600
2024-08-17T18:00,0.730,1.120,5.328,8.200,77.00,21.550
2024-08-17T18:30,0.757,1.220,5.375,7.005,74.00,21.500
2024-08-17T19:00,0.741,1.280,5.467,7.748,71.00,21.450
2024-08-17T19:30,0.742,1.180,5.392,8.178,75.00,21.450
2024-08-17T20:00,0.745,1.200,5.254,7.632,75.00,21.450
2024-08-17T20:30,0.735,1.220,5.448,7.839,71.00,21.450
2024-08-17T21:00,0.722,1.000,5.310,7.579,77.00,21.400
2024-08-17T21:30,0.771,1.370,5.441,8.488,74.00,21.400
2024-08-17T22:00,0.782,1.300,5.417,7.822,74.00,21.400
2024-08-17T22:30,0.738,1.020,5.167,7.829,70.00,21.350
2024-08-17T23:00,0.690,1.120,4.901,8.033,73.00,21.400
2024-08-17T23:30,0.668,1.070,4.695,7.288,71.00,21.350
2024-08-18T00:00,0.666,1.160,4.682,7.533,61.00,21.350
2024-08-18T00:30,0.661,1.120,4.856,7.732,60.00,21.350
2024-08-18T01:00,0.595,1.160,4.764,8.072,66.00,21.300
2024-08-18T01:30,0.600,1.040,4.913,7.308,64.00,21.300
2024-08-18T02:00,0.626,0.950,4.476,8.375,59.00,21.350
2024-08-18T02:30,0.621,1.200,4.751,7.496,67.00,21.350
2024-08-18T03:00,0.630,1.100,4.725,7.727,56.00,21.350
2024-08-18T03:30,0.608,1.150,4.652,8.180,61.00,21.300
2024-08-18T04:00,0.571,1.010,4.276,7.584,70.00,21.250
2024-08-18T04:30,0.567,1.010,4.212,8.132,63.00,21.300
2024-08-18T05:00,0.610,1.120,4.671,7.847,70.00,21.250
2024-08-18T05:30,0.548,0.950,4.463,13.032,68.00,21.200
2024-08-18T06:00,0.516,0.990,4.321,7.618,73.00,21.200
2024-08-18T06:30,0.516,1.050,4.328,10.767,97.00,21.150
2024-08-18T07:00,0.520,0.800,4.496,8.154,61.00,21.150
2024-08-18T07:30,0.542,1.100,4.978,7.616,75.00,21.100
2024-08-18T08:00,0.500,0.930,5.368,9.765,64.00,21.150
2024-08-18T08:30,0.468,0.900,5.854,7.829,92.00,21.150
2024-08-18T09:00,0.488,0.910,6.295,8.075,95.00,21.150
2024-08-18T09:30,0.481,0.800,5.335,8.184,74.00,21.150
2024-08-18T10:00,0.436,0.790,4.046,7.797,95.00,21.200
2024-08-18T10:30,0.483,0.930,3.629,2.796,94.00,21.200
2024-08-18T11:00,0.477,1.060,4.207,12.814,91.00,21.100
2024-08-18T11:30,0.455,0.860,4.226,8.221,92.00,21.150
2024-08-18T12:00,0.450,0.750,4.559,8.485,81.00,21.200
2024-08-18T12:30,0.444,0.810,4.809,9.355,64.00,21.200
2024-08-18T13:00,0.445,0.780,5.054,8.979,90.00,21.250
2024-08-18T13:30,0.448,0.790,4.633,7.030,75.00,21.300
2024-08-18T14:00,0.488,0.890,4.852,11.488,84.00,21.300
2024-08-18T14:30,0.517,0.860,5.637,12.799,81.00,21.350
2024-08-18T15:00,0.526,0.860,6.405,8.123,88.00,21.350
2024-08-18T15:30,0.467,0.830,6.213,7.583,78.00,21.350
2024-08-18T16:00,0.483,0.970,5.749,12.116,85.00,21.350
2024-08-18T16:30,0.503,0.770,5.826,11.323,84.00,21.350
2024-08-18T17:00,0.462,0.680,5.924,6.747,95.00,21.350
2024-08-18T17:30,0.496,0.790,6.328,7.545,113.00,21.350
2024-08-18T18:00,0.532,1.000,6.166,8.184,94.00,21.350
2024-08-18T18:30,0.498,0.780,5.911,8.878,102.00,21.350
2024-08-18T19:00,0.518,0.820,6.162,7.584,105.00,21.400
2024-08-18T19:30,0.532,0.870,6.427,8.521,99.00,21.400
2024-08-18T20:00,0.497,0.890,6.211,7.832,106.00,21.400
2024-08-18T20:30,0.526,0.870,6.181,8.537,105.00,21.300
2024-08-18T21:00,0.528,1.020,6.204,6.490,95.00,21.250
2024-08-18T21:30,0.513,0.830,6.330,7.056,99.00,21.150
2024-08-18T22:00,0.526,0.790,6.367,10.248,95.00,21.150
2024-08-18T22:30,0.543,0.890,6.164,7.692,104.00,21.200
2024-08-18T23:00,0.549,0.910,6.052,8.169,95.00,21.200
2024-08-18T23:30,0.538,0.890,6.052,8.913,98.00,21.150
2024-08-19T00:00,0.580,0.940,6.071,8.128,104.00,21.150
2024-08-19T00:30,0.572,0.950,5.696,8.208,104.00,21.200
2024-08-19T01:00,0.659,1.250,6.747,8.873,105.00,21.200
2024-08-19T01:30,0.745,1.300,7.270,9.236,118.00,21.300
2024-08-19T02:00,0.762,1.210,7.057,8.869,122.00,21.300
2024-08-19T02:30,0.790,1.290,7.160,9.285,119.00,21.300
2024-08-19T03:00,0.847,1.320,7.305,8.306,123.00,21.300
